id_cliente,idade,renda,valor_divida,dias_atraso,numero_contatos,canal_contato,regiao,acordo_ofertado,pagamento_realizado
476,31,7052,41391,78,4,WhatsApp,Norte,1,1
477,29,6427,18515,568,6,Telefone,Nordeste,1,0
478,68,12664,39720,80,13,WhatsApp,Norte,0,0
479,40,5890,17658,306,4,WhatsApp,Sudeste,1,1
480,32,17141,15956,58,10,WhatsApp,Centro-Oeste,0,1
481,45,7660,28088,530,7,Email,Centro-Oeste,1,0
482,51,17310,22991,208,4,Telefone,Norte,0,1
483,19,6626,24688,511,6,WhatsApp,Sudeste,0,0
484,49,2316,27579,135,5,WhatsApp,Norte,1,0
485,40,14914,4519,522,13,WhatsApp,Norte,0,0
486,39,1692,12919,581,9,Telefone,Norte,0,0
487,68,19660,34197,83,12,Telefone,Centro-Oeste,0,1
488,42,5145,19896,621,1,WhatsApp,Norte,0,0
489,39,14316,39532,44,2,WhatsApp,Centro-Oeste,0,1
490,39,7814,30392,483,10,WhatsApp,Sul,1,0
491,66,19672,8473,644,10,WhatsApp,Sudeste,1,1
492,69,8874,42965,493,3,WhatsApp,Sul,1,1
493,59,5200,21613,499,4,Telefone,Norte,1,0
494,23,12155,11636,18,8,WhatsApp,Centro-Oeste,1,1
495,32,16629,19703,605,5,Telefone,Sudeste,0,0
496,71,10859,31785,294,0,Telefone,Nordeste,0,0
497,60,5393,23539,148,2,WhatsApp,Sudeste,1,0
498,54,8311,1684,472,6,Telefone,Sudeste,0,0
499,50,10788,23227,172,7,Telefone,Norte,1,1
500,25,2004,17411,563,6,WhatsApp,Sul,1,0
501,70,11313,1416,531,4,Email,Sul,1,1
502,61,16171,4074,120,14,WhatsApp,Nordeste,1,1
503,61,12238,36587,66,9,Email,Norte,1,1
504,22,12686,18290,141,7,Telefone,Sudeste,1,1
505,56,8273,18125,446,8,Telefone,Sul,1,0
506,21,5316,5706,506,6,Email,Sul,0,0
507,23,2217,20017,189,10,Email,Centro-Oeste,1,1
508,62,13176,38196,158,8,Telefone,Sudeste,1,1
509,49,5934,16605,610,0,Telefone,Norte,1,0
510,69,18542,36156,670,13,WhatsApp,Sul,1,1
511,47,6557,3190,246,8,Telefone,Norte,0,0
512,64,6494,37359,33,2,WhatsApp,Sudeste,1,1
513,52,5734,47228,361,5,WhatsApp,Sudeste,1,0
514,72,5264,1190,330,7,Email,Sul,1,0
515,57,12681,25603,512,2,WhatsApp,Nordeste,0,0
516,69,6137,34763,71,3,WhatsApp,Norte,1,1
517,33,3604,11585,313,6,Telefone,Norte,1,0
518,30,10947,26325,79,11,WhatsApp,Centro-Oeste,0,1
519,67,12174,11220,169,6,WhatsApp,Sudeste,1,1
520,59,9885,39141,180,3,Telefone,Sudeste,1,1
521,47,13499,37771,628,8,Telefone,Sul,0,0
522,36,5219,12220,260,12,Telefone,Sul,1,1
523,34,4081,47232,486,2,Telefone,Sul,1,0
524,73,4263,1397,5,11,Telefone,Centro-Oeste,1,0
525,36,7491,17594,297,7,Telefone,Nordeste,0,0
526,45,12031,36963,620,7,WhatsApp,Sul,0,0
527,72,12564,35954,360,12,Telefone,Sul,0,1
528,43,12812,24072,117,3,Email,Sul,0,1
529,54,6280,39046,357,6,WhatsApp,Centro-Oeste,0,0
530,43,5677,15650,439,3,WhatsApp,Norte,1,0
531,70,16669,17299,331,12,WhatsApp,Nordeste,0,1
532,40,7976,10163,525,11,Telefone,Norte,0,0
533,26,3882,37448,654,0,WhatsApp,Sudeste,0,0
534,29,18415,37530,188,0,Telefone,Sudeste,0,1
535,70,14008,27507,281,13,Email,Sul,1,1
536,18,2134,35783,511,0,Telefone,Norte,1,0
537,18,13496,26171,466,1,WhatsApp,Centro-Oeste,0,0
538,64,15662,25885,115,5,Telefone,Nordeste,0,1
539,51,17886,11736,236,11,WhatsApp,Norte,1,1
540,49,15505,22524,338,9,Telefone,Norte,0,0
541,71,9897,47372,522,10,Telefone,Nordeste,1,0
542,65,13827,39884,199,4,WhatsApp,Norte,1,1
543,42,15894,17876,50,10,Email,Norte,0,1
544,57,4390,37638,142,1,WhatsApp,Nordeste,1,1
545,62,12358,18657,528,7,Email,Centro-Oeste,1,0
546,70,9526,20445,514,8,WhatsApp,Nordeste,0,0
547,18,4806,37084,670,6,WhatsApp,Sul,0,0
548,33,2397,23517,30,11,WhatsApp,Sul,1,1
549,56,10777,2256,82,13,WhatsApp,Sul,1,1
550,22,10971,35641,31,14,Telefone,Sul,0,0
551,39,16396,3076,333,14,Telefone,Sudeste,1,1
552,46,16740,25967,660,11,Telefone,Centro-Oeste,0,0
553,72,16183,37452,177,8,WhatsApp,Sudeste,1,1
554,20,2170,31705,370,3,WhatsApp,Norte,1,0
555,29,19389,35665,547,12,Telefone,Norte,1,1
556,43,13267,13174,535,6,WhatsApp,Nordeste,1,0
557,33,14506,43594,106,4,Telefone,Sul,0,0
558,68,17268,43814,97,4,Telefone,Nordeste,1,1
559,54,18133,22853,230,2,WhatsApp,Norte,0,0
560,39,3392,30349,227,8,Telefone,Sul,1,1
561,74,4939,5035,371,12,Telefone,Centro-Oeste,1,0
562,46,4354,47867,100,9,Telefone,Norte,1,0
563,31,13077,42436,445,4,WhatsApp,Nordeste,0,0
564,45,13263,17618,468,5,WhatsApp,Nordeste,1,0
565,22,13118,1132,55,2,WhatsApp,Norte,1,1
566,64,9735,13780,195,9,WhatsApp,Sudeste,1,1
567,66,4118,15246,520,6,WhatsApp,Centro-Oeste,0,0
568,47,4663,37536,424,8,Email,Norte,1,1
569,63,4442,19785,315,8,Telefone,Norte,0,0
570,69,3425,18547,128,13,Telefone,Nordeste,0,0
571,22,4472,48589,32,14,WhatsApp,Sul,0,0
572,29,13205,10707,93,12,Email,Sul,0,0
573,33,12140,6091,519,9,WhatsApp,Sul,0,0
574,43,12466,28257,258,13,Telefone,Nordeste,0,1
575,43,18874,16726,220,9,Email,Sul,0,1
576,65,12638,30232,106,4,Telefone,Norte,1,1
577,38,19696,27706,548,6,Email,Sudeste,1,0
578,56,17435,20756,416,12,Telefone,Sudeste,1,1
579,53,14645,34322,557,11,WhatsApp,Sudeste,1,1
580,50,1989,41840,309,11,WhatsApp,Sul,1,0
581,47,13248,46847,366,12,WhatsApp,Sudeste,1,1
582,54,5016,43851,521,2,WhatsApp,Sul,0,0
583,40,7910,41275,459,5,Telefone,Norte,1,1
584,27,1553,49171,599,11,WhatsApp,Norte,1,0
585,71,18499,10284,370,7,Email,Nordeste,1,1
586,22,7444,37529,331,12,WhatsApp,Nordeste,1,1
587,53,8904,35657,689,7,WhatsApp,Centro-Oeste,1,0
588,51,2454,20437,642,1,Email,Norte,1,0
589,69,12125,47207,707,5,WhatsApp,Sul,1,0
590,48,3129,11719,11,6,Telefone,Centro-Oeste,1,1
591,27,12473,9899,507,11,Telefone,Norte,0,0
592,36,8359,33812,419,6,WhatsApp,Sul,1,0
593,49,10341,28157,122,2,Telefone,Norte,1,1
594,18,12039,20547,235,13,WhatsApp,Norte,1,1
595,73,14182,35507,331,13,Telefone,Sul,1,1
596,22,4778,11059,543,8,Telefone,Norte,0,0
597,62,8039,20657,348,1,WhatsApp,Norte,1,0
598,21,18254,35895,412,10,Telefone,Norte,1,1
599,33,2357,7118,224,2,WhatsApp,Nordeste,1,1
600,41,6386,45391,153,14,Telefone,Sudeste,0,0
601,33,14445,7280,212,10,Email,Norte,0,1
602,72,8985,27550,92,1,Email,Sul,1,1
603,19,15180,8515,331,10,Telefone,Norte,0,1
604,66,18267,3630,467,8,WhatsApp,Nordeste,1,1
605,45,15897,28583,641,3,Email,Nordeste,0,0
606,49,12244,16980,709,1,WhatsApp,Norte,1,1
607,44,5834,48099,554,2,Telefone,Centro-Oeste,0,0
608,37,13726,35976,228,12,WhatsApp,Sudeste,1,1
609,41,14940,38665,194,3,Email,Sul,1,1
610,29,16520,12028,530,14,Telefone,Sul,0,0
611,67,5751,6414,243,13,Telefone,Sul,1,1
612,52,13680,37636,389,9,WhatsApp,Sul,0,0
613,50,17640,11679,276,12,Telefone,Nordeste,1,1
614,50,2422,20972,450,5,Telefone,Sudeste,1,0
615,68,9457,12576,639,4,Telefone,Norte,0,0
616,60,17296,25283,587,2,WhatsApp,Norte,0,0
617,54,2730,47216,574,9,WhatsApp,Centro-Oeste,1,0
618,29,12127,14324,478,7,WhatsApp,Norte,0,1
619,20,11506,4799,480,7,WhatsApp,Sudeste,0,0
620,18,6433,47388,288,6,WhatsApp,Norte,1,1
621,50,15795,8618,698,2,WhatsApp,Nordeste,0,0
622,57,17877,11256,690,13,WhatsApp,Norte,1,1
623,27,1703,8453,678,14,WhatsApp,Sul,1,0
624,60,18044,38052,695,0,WhatsApp,Sul,0,0
625,61,17399,15685,540,4,Email,Sul,0,0
626,46,5248,42292,330,0,Telefone,Sul,1,0
627,30,8218,15174,470,5,WhatsApp,Nordeste,0,0
628,29,2593,44976,534,10,Telefone,Nordeste,0,0
629,48,16728,34427,467,6,Telefone,Nordeste,1,1
630,63,17534,886,420,14,Email,Norte,1,1
631,19,7210,27117,608,14,WhatsApp,Sul,0,0
632,68,11232,7692,122,11,WhatsApp,Centro-Oeste,1,1
633,67,4691,11245,308,4,Email,Centro-Oeste,1,0
634,52,19721,30520,334,3,WhatsApp,Sul,1,1
635,40,2189,43178,420,1,WhatsApp,Sudeste,1,0
636,34,3603,21659,326,4,WhatsApp,Norte,1,0
637,43,1865,3909,649,8,WhatsApp,Centro-Oeste,0,0
638,25,15510,26245,573,3,Email,Nordeste,0,0
639,46,13267,46448,250,13,WhatsApp,Sudeste,0,0
640,43,17603,29955,95,1,Email,Nordeste,0,1
641,27,14242,39410,296,12,Email,Sudeste,0,0
642,43,13891,39235,184,14,Telefone,Sudeste,0,1
643,51,5672,29666,260,5,WhatsApp,Norte,1,1
644,68,17123,40473,667,7,WhatsApp,Nordeste,0,0
645,58,3878,28572,186,1,WhatsApp,Nordeste,1,0
646,24,19089,49274,409,8,WhatsApp,Centro-Oeste,0,0
647,21,13531,12609,69,6,Telefone,Sul,1,1
648,70,7169,46302,627,13,WhatsApp,Sul,1,0
649,67,4235,2984,8,12,Email,Centro-Oeste,1,0
650,62,11367,35122,265,1,Telefone,Sudeste,1,1
651,28,9990,44899,484,10,Telefone,Centro-Oeste,1,0
652,46,2456,3097,617,4,Email,Centro-Oeste,1,0
653,73,10806,41097,371,4,WhatsApp,Nordeste,0,0
654,53,8123,41454,677,6,WhatsApp,Centro-Oeste,1,1
655,42,16408,4483,83,12,WhatsApp,Sudeste,1,1
656,38,19358,39952,646,14,WhatsApp,Sul,0,0
657,74,5960,43651,211,4,Telefone,Norte,0,0
658,53,15486,17540,313,10,WhatsApp,Centro-Oeste,0,1
659,27,14138,45272,604,13,WhatsApp,Centro-Oeste,0,0
660,54,4350,31054,337,5,Email,Nordeste,0,0
661,26,14799,28416,490,13,WhatsApp,Nordeste,1,1
662,41,12198,45371,403,8,Telefone,Centro-Oeste,0,0
663,52,6094,26872,639,2,WhatsApp,Centro-Oeste,1,0
664,66,15782,39580,191,2,WhatsApp,Sudeste,1,1
665,52,17785,41206,671,7,Telefone,Sul,1,0
666,65,15834,43222,335,9,Email,Sul,1,1
667,53,8144,29548,522,11,WhatsApp,Norte,0,0
668,35,4350,20169,619,5,WhatsApp,Sul,1,0
669,66,16433,10277,87,11,WhatsApp,Norte,0,1
670,56,1665,36831,579,9,WhatsApp,Nordeste,1,0
671,49,12201,21468,62,2,WhatsApp,Norte,0,1
672,41,2419,38309,387,1,Telefone,Norte,1,0
673,40,9805,11792,146,12,WhatsApp,Sul,0,1
674,49,18875,41294,153,1,WhatsApp,Centro-Oeste,1,1
675,54,17215,14423,619,1,Telefone,Nordeste,0,0
676,29,5339,28203,660,14,WhatsApp,Sudeste,1,0
677,66,19142,19157,698,4,WhatsApp,Norte,1,1
678,72,13118,4129,349,14,Email,Norte,1,1
679,30,15019,2614,178,11,WhatsApp,Norte,1,1
680,40,12276,34945,487,4,Telefone,Centro-Oeste,1,0
681,42,1567,36362,661,0,WhatsApp,Sudeste,0,0
682,52,11288,26074,247,1,WhatsApp,Sul,1,1
683,58,7160,32849,254,1,WhatsApp,Nordeste,0,0
684,47,5978,22757,500,14,WhatsApp,Centro-Oeste,1,0
685,34,9710,35552,541,3,WhatsApp,Sudeste,0,0
686,66,12422,38320,352,6,WhatsApp,Nordeste,1,0
687,37,5021,18473,512,2,Email,Sul,1,0
688,65,2072,26237,13,4,Telefone,Nordeste,0,0
689,42,8582,12547,559,10,WhatsApp,Norte,1,0
690,39,6895,22613,151,8,Telefone,Norte,0,0
691,30,16907,1194,50,4,Email,Centro-Oeste,0,1
692,36,12594,16088,215,8,Telefone,Nordeste,1,1
693,66,2150,46323,644,0,WhatsApp,Norte,0,0
694,53,7241,49348,372,8,Email,Centro-Oeste,1,1
695,29,14781,20567,113,13,WhatsApp,Centro-Oeste,1,1
696,58,8338,7204,252,4,WhatsApp,Centro-Oeste,1,1
697,36,4762,40636,341,7,Telefone,Sul,0,0
698,29,19222,2471,53,4,Email,Norte,1,1
699,26,6496,47861,130,13,Email,Norte,0,0
700,24,13326,41323,193,11,Email,Sudeste,1,1
701,45,4327,11941,591,5,WhatsApp,Sul,1,0
702,31,15711,31976,57,7,Email,Norte,0,1
703,48,6732,15177,97,1,WhatsApp,Norte,1,1
704,69,3717,28318,198,2,WhatsApp,Sudeste,0,0
705,36,15732,2368,647,10,Telefone,Nordeste,0,0
706,64,15526,18555,147,8,WhatsApp,Nordeste,0,0
707,33,15378,2228,684,4,Telefone,Sul,0,0
708,70,8337,8132,575,4,WhatsApp,Centro-Oeste,0,0
709,22,8531,12543,577,8,Email,Sudeste,0,0
710,52,16306,6903,295,9,WhatsApp,Sudeste,1,1
711,29,5216,16232,621,2,WhatsApp,Norte,0,0
712,42,4914,19026,684,13,Email,Norte,0,0
713,69,19332,9840,12,3,WhatsApp,Sudeste,0,1
714,38,2070,39452,333,6,Telefone,Centro-Oeste,1,0
715,53,14788,22894,220,1,Telefone,Nordeste,0,0
716,70,2417,33521,398,7,Telefone,Sul,1,0
717,40,11566,4602,342,4,Telefone,Nordeste,0,0
718,33,8482,36810,512,14,WhatsApp,Sul,0,0
719,74,7836,19659,172,0,Email,Centro-Oeste,0,0
720,56,19562,6712,468,2,WhatsApp,Sudeste,0,0
721,62,18499,32324,166,14,WhatsApp,Centro-Oeste,1,1
722,70,11441,37905,699,8,WhatsApp,Sudeste,1,0
723,59,13880,12025,170,4,Telefone,Norte,0,1
724,56,13167,29260,564,7,Telefone,Sul,0,1
725,31,6029,44739,512,0,Email,Norte,0,0
726,48,19019,45768,189,13,Telefone,Sudeste,1,1
727,22,13692,27957,120,6,Telefone,Sul,1,1
728,52,10066,48515,105,6,Email,Sul,1,0
729,40,8726,11032,674,7,WhatsApp,Norte,1,0
730,46,6662,14018,41,2,Telefone,Sul,1,1
731,60,18090,6976,677,0,Telefone,Sudeste,1,1
732,28,2819,20243,321,10,WhatsApp,Sudeste,1,1
733,35,2641,1504,335,14,Email,Norte,1,0
734,64,6127,43554,160,8,WhatsApp,Centro-Oeste,0,0
735,29,16001,37985,264,0,Telefone,Sudeste,1,0
736,26,4190,3771,530,10,Telefone,Sudeste,1,0
737,27,8823,45982,685,5,Email,Sul,1,0
738,61,4755,709,477,8,Email,Sul,0,0
739,34,6713,25963,352,13,Telefone,Sudeste,1,1
740,55,5608,6039,545,1,Telefone,Norte,0,0
741,24,19741,49805,210,3,WhatsApp,Centro-Oeste,0,1
742,63,11302,20477,496,1,WhatsApp,Sul,1,1
743,30,12913,9106,382,3,Email,Sul,1,1
744,57,16495,44884,676,1,Email,Centro-Oeste,1,1
745,59,14083,34552,481,11,Email,Sul,1,1
746,26,6521,3648,5,0,WhatsApp,Norte,1,1
747,67,8082,34036,34,10,Email,Sul,1,1
748,44,14955,6107,145,2,Email,Sul,1,1
749,19,14617,20086,351,7,WhatsApp,Sudeste,0,0
750,22,18859,29750,583,4,Telefone,Norte,1,1
751,46,2762,19094,465,3,Telefone,Norte,0,0
752,54,8882,7899,348,4,Telefone,Sudeste,1,1
753,55,4827,25617,125,5,Email,Nordeste,0,0
754,36,11520,33626,271,5,WhatsApp,Centro-Oeste,0,1
755,25,19141,34117,357,4,Telefone,Norte,0,0
756,65,18348,7998,527,11,Telefone,Nordeste,1,1
757,62,15562,37790,498,10,WhatsApp,Centro-Oeste,0,0
758,18,8274,46041,153,11,Email,Norte,0,0
759,39,16660,10128,53,5,Telefone,Sul,1,1
760,69,2730,829,149,8,WhatsApp,Norte,0,0
761,34,10576,39119,503,4,WhatsApp,Centro-Oeste,0,0
762,24,5305,7532,450,12,WhatsApp,Nordeste,0,0
763,42,16215,48594,219,5,Telefone,Sul,1,1
764,62,7250,38534,625,3,Email,Centro-Oeste,1,0
765,21,17127,37622,277,12,WhatsApp,Centro-Oeste,1,1
766,53,14732,21122,452,2,WhatsApp,Norte,0,1
767,23,4635,29084,428,12,WhatsApp,Sudeste,0,0
768,48,8453,48350,83,11,Telefone,Sudeste,0,0
769,36,3046,5222,218,5,Email,Sul,1,0
770,61,16957,18272,527,10,Telefone,Centro-Oeste,1,1
771,71,18978,21069,404,10,Telefone,Nordeste,1,1
772,56,3911,42179,290,4,Telefone,Sul,1,0
773,44,15613,3735,420,3,WhatsApp,Sul,0,1
774,27,5645,5076,339,4,Telefone,Norte,0,0
775,43,4275,27207,711,6,Telefone,Nordeste,1,0
776,36,14693,34368,670,0,Telefone,Centro-Oeste,1,1
777,56,14351,42132,419,13,Email,Centro-Oeste,1,1
778,20,14570,41976,207,14,Telefone,Centro-Oeste,1,1
779,62,5470,30785,686,0,Telefone,Sul,1,0
780,30,15619,24654,696,10,Email,Norte,1,1
781,67,5831,20554,265,12,Email,Sul,1,0
782,45,11795,17665,36,0,Telefone,Sudeste,0,0
783,37,3442,14939,373,1,WhatsApp,Sudeste,1,0
784,45,18075,45018,488,8,WhatsApp,Centro-Oeste,1,1
785,25,14904,23015,259,12,Telefone,Norte,1,1
786,58,2361,27462,531,4,WhatsApp,Centro-Oeste,0,0
787,56,10775,43049,23,13,WhatsApp,Centro-Oeste,0,0
788,18,18533,38263,104,8,WhatsApp,Sul,0,1
789,20,5634,45254,241,12,Telefone,Centro-Oeste,1,1
790,30,13303,45778,716,4,Telefone,Centro-Oeste,0,0
791,45,16908,19964,253,14,WhatsApp,Norte,1,1
792,74,18920,42536,142,13,WhatsApp,Norte,1,1
793,66,17851,30913,655,6,Telefone,Norte,1,1
794,42,5631,33770,451,13,WhatsApp,Centro-Oeste,1,0
795,73,13557,42799,307,13,WhatsApp,Norte,1,1
796,50,12849,20769,500,14,Telefone,Norte,1,1
797,55,12986,32041,622,5,Telefone,Nordeste,1,1
798,70,6957,8509,8,1,WhatsApp,Nordeste,0,1
799,23,7579,17507,69,2,Telefone,Sudeste,1,0
800,61,13953,26962,702,4,WhatsApp,Sul,1,1
801,62,19763,12042,691,3,Telefone,Sul,0,1
802,49,13658,17934,575,13,WhatsApp,Norte,1,1
803,62,17235,30265,68,10,WhatsApp,Sudeste,0,1
804,64,17330,24269,718,5,Telefone,Sudeste,0,1
805,38,16625,22965,408,7,Telefone,Nordeste,0,1
806,33,13405,22368,518,7,WhatsApp,Sudeste,1,1
807,71,13798,20656,119,2,WhatsApp,Centro-Oeste,0,0
808,38,3511,20800,31,3,Email,Norte,0,0
809,28,4873,13935,518,0,Telefone,Centro-Oeste,1,0
810,54,11835,4614,483,1,WhatsApp,Sul,1,0
811,53,12192,46836,207,12,Telefone,Nordeste,0,0
812,52,16027,36635,669,8,WhatsApp,Centro-Oeste,1,0
813,36,14273,8595,579,14,Telefone,Norte,1,1
814,37,2789,38409,387,11,WhatsApp,Centro-Oeste,0,0
815,74,2947,4451,412,9,WhatsApp,Centro-Oeste,1,0
816,35,15639,21968,370,9,WhatsApp,Sudeste,1,1
817,64,15257,27573,353,1,WhatsApp,Nordeste,1,1
818,58,6962,48155,336,11,WhatsApp,Sul,1,0
819,66,9157,34841,289,5,WhatsApp,Norte,1,1
820,31,6420,46627,140,13,WhatsApp,Norte,0,1
821,32,11845,3268,300,6,WhatsApp,Sul,1,1
822,48,9917,38570,13,5,Telefone,Norte,1,1
823,18,18660,47014,664,7,WhatsApp,Sudeste,1,1
824,70,6708,34479,428,8,Telefone,Centro-Oeste,1,1
825,71,2187,25851,400,7,WhatsApp,Sudeste,1,0
826,71,18413,15945,109,4,WhatsApp,Sudeste,0,1
827,20,14723,49083,485,7,Telefone,Sudeste,1,0
828,33,9580,1660,356,9,Email,Sul,1,1
829,40,10986,22861,149,14,WhatsApp,Nordeste,1,1
830,74,7594,7541,716,14,WhatsApp,Sul,1,0
831,28,9192,19267,307,9,Telefone,Sul,0,0
832,29,12588,11346,533,8,Email,Sudeste,1,1
833,27,4603,39144,60,13,Email,Nordeste,0,0
834,49,3940,20424,435,7,WhatsApp,Sul,0,0
835,33,8624,46157,21,1,WhatsApp,Nordeste,1,0
836,25,18728,14382,382,1,Telefone,Sudeste,0,1
837,55,15531,15238,245,11,Telefone,Sul,0,0
838,29,16036,21519,73,2,Telefone,Nordeste,0,1
839,41,1946,1595,449,6,Email,Norte,1,0
840,45,5415,39169,76,8,Telefone,Sul,0,0
841,70,17287,41483,698,7,WhatsApp,Sul,1,1
842,25,19118,46179,590,8,WhatsApp,Sul,1,1
843,45,8087,14623,390,5,Telefone,Nordeste,1,0
844,53,1726,28632,577,0,WhatsApp,Centro-Oeste,0,0
845,43,12651,1579,342,13,WhatsApp,Sul,1,1
846,25,7058,30157,290,11,WhatsApp,Norte,0,0
847,67,13471,45778,568,3,WhatsApp,Norte,0,0
848,45,1686,32875,331,12,WhatsApp,Sudeste,0,0
849,45,16180,25254,259,5,Email,Centro-Oeste,0,0
850,54,16059,31653,426,14,WhatsApp,Centro-Oeste,1,1
851,58,12569,18844,702,11,Telefone,Nordeste,1,0
852,53,4035,34741,6,5,WhatsApp,Sudeste,0,0
853,44,3432,38156,6,14,WhatsApp,Nordeste,1,1
854,71,3532,5479,191,7,Email,Sudeste,0,0
855,34,2752,1712,148,14,Email,Centro-Oeste,1,0
856,26,7009,9501,405,0,WhatsApp,Nordeste,1,0
857,50,6574,13748,258,12,Telefone,Sudeste,1,1
858,70,15400,33687,479,10,WhatsApp,Centro-Oeste,0,0
859,37,16023,16108,90,1,Email,Centro-Oeste,1,1
860,30,3381,36927,10,1,WhatsApp,Sul,0,0
861,45,1769,31868,87,12,WhatsApp,Nordeste,0,0
862,65,3130,5783,151,5,Telefone,Sul,1,1
863,46,19458,26354,625,13,Email,Centro-Oeste,1,1
864,30,14883,11215,30,13,WhatsApp,Nordeste,0,1
865,63,17652,16665,128,10,Telefone,Nordeste,0,1
866,52,12584,34608,78,6,WhatsApp,Norte,0,0
867,23,3195,27297,421,1,Email,Sudeste,0,0
868,35,16321,48073,55,4,WhatsApp,Norte,0,1
869,68,4762,11084,480,5,Email,Norte,1,0
870,22,2945,15280,305,3,WhatsApp,Centro-Oeste,0,0
871,64,17936,38405,546,0,WhatsApp,Sudeste,0,0
872,42,11449,22073,105,2,Email,Norte,1,1
873,19,19550,33859,172,13,Email,Norte,1,1
874,27,8401,1026,499,9,Telefone,Nordeste,1,1
875,73,2219,8355,22,8,WhatsApp,Centro-Oeste,1,0
876,47,10097,43963,287,12,Telefone,Norte,0,0
877,67,8355,34560,391,5,Telefone,Sudeste,1,0
878,62,9763,29982,617,1,Telefone,Sul,1,0
879,22,16020,17071,149,8,Telefone,Sul,1,1
880,72,13374,32240,272,3,WhatsApp,Centro-Oeste,1,1
881,73,15579,19642,299,10,Telefone,Sul,1,1
882,50,18582,25604,172,12,Telefone,Nordeste,1,1
883,71,8743,9125,47,7,WhatsApp,Nordeste,0,0
884,18,10518,39699,626,9,Telefone,Sudeste,1,0
885,35,18232,16426,207,6,Telefone,Centro-Oeste,1,1
886,49,13600,31718,453,11,Telefone,Centro-Oeste,1,1
887,64,18191,44972,395,10,WhatsApp,Sul,0,0
888,66,6320,26880,301,2,Telefone,Norte,1,1
889,28,12501,21066,708,14,WhatsApp,Norte,0,0
890,38,15407,33705,676,7,Telefone,Norte,1,1
891,43,13169,44048,176,3,Telefone,Sudeste,1,1
892,42,17416,30217,110,1,Telefone,Centro-Oeste,1,1
893,39,12378,42256,684,10,WhatsApp,Sul,1,0
894,44,4485,25635,202,4,Telefone,Sudeste,0,0
895,66,9612,28664,168,0,Email,Nordeste,1,0
896,30,9967,9453,614,12,WhatsApp,Nordeste,1,1
897,50,1836,39062,86,7,Email,Nordeste,1,0
898,51,11665,4074,654,13,Telefone,Centro-Oeste,1,1
899,58,14268,20669,51,7,Telefone,Nordeste,0,1
900,52,5468,22104,112,2,WhatsApp,Norte,1,1
901,18,2410,24634,463,0,WhatsApp,Nordeste,1,1
902,38,19880,49569,442,3,Email,Sudeste,1,1
903,65,17132,23702,271,8,WhatsApp,Nordeste,0,1
904,72,17779,1184,577,8,WhatsApp,Norte,0,1
905,23,4629,37501,344,14,Telefone,Nordeste,1,1
906,45,6947,46265,183,0,WhatsApp,Sul,1,1
907,34,7629,8507,503,10,Telefone,Norte,0,0
908,22,7350,49879,10,14,Telefone,Centro-Oeste,1,0
909,48,8946,35596,494,6,Email,Nordeste,0,0
910,22,13449,42287,234,5,Telefone,Sudeste,0,0
911,55,10019,9755,298,13,WhatsApp,Nordeste,0,1
912,20,1814,32762,244,6,WhatsApp,Sudeste,1,0
913,70,13237,18593,509,6,Telefone,Sul,0,1
914,40,2634,6282,351,7,WhatsApp,Centro-Oeste,1,0
915,54,12438,1734,267,7,Email,Norte,1,1
916,70,17088,38473,630,9,Telefone,Norte,1,1
917,54,9847,34688,656,13,WhatsApp,Centro-Oeste,0,0
918,27,7092,32496,201,10,Email,Sul,1,0
919,27,19608,29704,239,1,WhatsApp,Sul,0,1
920,36,18770,17652,334,11,WhatsApp,Nordeste,1,1
921,34,12497,42864,415,11,Telefone,Sul,1,1
922,38,2221,25519,484,11,Email,Nordeste,0,0
923,31,10604,19988,437,3,Telefone,Sudeste,1,1
924,26,2370,37623,246,3,WhatsApp,Centro-Oeste,0,0
925,63,8251,20189,8,12,WhatsApp,Sudeste,1,1
926,18,18381,29006,152,14,WhatsApp,Sudeste,1,1
927,68,3256,18215,392,10,WhatsApp,Sudeste,1,0
928,62,2617,41529,211,9,WhatsApp,Sudeste,0,0
929,30,13101,14265,367,11,Telefone,Norte,1,1
930,21,4328,22442,670,12,Email,Sul,0,0
931,18,16496,39212,570,7,WhatsApp,Centro-Oeste,1,0
932,66,19531,40394,86,13,WhatsApp,Centro-Oeste,0,0
933,57,15378,38531,55,12,Email,Sudeste,1,1
934,49,8492,20978,713,12,Telefone,Centro-Oeste,1,0
935,51,15278,23051,634,2,Email,Nordeste,1,0
936,45,8271,48568,446,11,WhatsApp,Centro-Oeste,1,0
937,48,18026,28572,620,12,WhatsApp,Sudeste,0,0
938,25,4935,36061,304,14,Telefone,Centro-Oeste,0,0
939,56,8122,3392,132,12,Telefone,Sul,0,1
940,43,14352,34466,421,11,WhatsApp,Sudeste,1,1
941,51,16306,24895,385,2,Telefone,Norte,1,0
942,71,12123,19256,198,12,WhatsApp,Sul,1,1
943,71,3348,22674,47,1,WhatsApp,Centro-Oeste,1,1
944,20,4196,35151,203,0,Telefone,Norte,1,1
945,67,3217,1297,261,7,WhatsApp,Sul,1,1
946,29,10759,8709,690,13,Telefone,Nordeste,1,1
947,18,4286,41503,24,8,WhatsApp,Sul,1,0
948,71,15654,49806,687,8,WhatsApp,Norte,1,0
949,61,14909,21846,340,10,WhatsApp,Nordeste,1,1
950,22,5291,48525,412,7,WhatsApp,Centro-Oeste,1,0
951,47,5371,28524,261,4,WhatsApp,Sudeste,1,1
